sk_evt,sk_org,sk_data_inicio,sk_data_fim,evt_id_evento,evt_dt_inicio,evt_nr_ano,evt_nr_mes,evt_nr_semana_ano,data_tx_ano_mes,evt_dt_fim,org_id_orgao,org_sg_orgao,org_tx_nome,org_tx_tipo_curado,evt_tx_uri,evt_ts_inicio,evt_ts_fim,evt_tx_descricao,evt_tx_tipo,evt_tx_situacao,evt_tx_tipo_curado,evt_tx_situacao_curada,evt_fl_inicio_valido,evt_fl_fim_valido,evt_fl_periodo_valido,evt_fl_sessao,evt_fl_audiencia_publica,evt_fl_reuniao,evt_fl_encerrado,evt_fl_cancelado,evt_fl_possui_registro,evt_tx_url_registro,evt_tx_local_interno,evt_tx_predio,evt_tx_sala,evt_tx_andar,evt_tx_local_externo,evt_tx_tipo_local,evt_qt_orgaos,org_id_orgao_principal,org_sg_orgao_principal,org_tx_nome_principal,org_tx_tipo_principal,org_tx_siglas_relacionadas,bronze_ts_ingestao,bronze_dt_ingestao,bronze_tx_endpoint,bronze_id_origem,bronze_id_batch,bronze_tx_record_hash,gold_ts_processamento,gold_id_batch
7730,1,20250312,20250312,75465,2025-03-12,2025,3,11,2025-03,2025-03-12,111,CN,Congresso Nacional,Órgão Do Congresso Nacional,https://dadosabertos.camara.leg.br/api/v2/eventos/75465,2025-03-12T09:22:00.000Z,2025-03-12T11:04:00.000Z,Sessão Solene Destinada A Homenagear O Dia Mundial Das Doenças Raras.,Sessão Não Deliberativa Solene,Encerrada,Sessão,Encerrado,1,1,1,1,0,0,1,0,1,https://www.youtube.com/watch?v=vlJOxcfOswA,Plenário Da Câmara Dos Deputados,,,,,Câmara,1,111,CN,CONGRESSO NACIONAL,Órgão do Congresso Nacional,CN,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,75465,ba097954-315f-424f-8c3d-7a696a933edf,cc7ddf367a6f626efc03d3df8a68a256e8a90bcf5c3340e64999428eaf2ffadf,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
7731,2,20250311,20250311,75466,2025-03-11,2025,3,11,2025-03,2025-03-11,180,PLEN,Plenário,Plenário,https://dadosabertos.camara.leg.br/api/v2/eventos/75466,2025-03-11T13:58:00.000Z,2025-03-11T21:58:00.000Z,Sessão Deliberativa Extraordinária Presencial (am Nº 123/2020),Sessão Deliberativa,Encerrada,Sessão,Encerrado,1,1,1,1,0,0,1,0,1,https://www.youtube.com/watch?v=wDJPxzzw0Vk,Plenário Da Câmara Dos Deputados,,,,,Câmara,1,180,PLEN,Plenário,Plenário Virtual,PLEN,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,75466,ba097954-315f-424f-8c3d-7a696a933edf,895c36c2e7f89cb3d7881beba59243aaece9ad62fee6ff63d6d6235f25f63327,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
7732,399,20250312,20250312,75467,2025-03-12,2025,3,11,2025-03,2025-03-12,6855,CMO,"Comissão Mista De Planos, Orçamentos Públicos E Fiscalização",Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/75467,2025-03-12T10:58:00.000Z,2025-03-12T13:28:00.000Z,Programa Emergencial De Retomada Do Setor De Eventos (perse),Audiência Pública,Encerrada,Audiência Pública,Encerrado,1,1,1,0,1,0,1,0,1,https://www.youtube.com/watch?v=16o46VfQx7M,"Anexo Ii, Plenário 02",,,,,Câmara,1,6855,CMO,"Comissão Mista de Planos, Orçamentos Públicos e Fiscalização",Comissão Mista Permanente,CMO,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,75467,ba097954-315f-424f-8c3d-7a696a933edf,5e2c61a9174ab63d006cb94040d1ded5f459d33b748043293d132b2275d527ac,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
7734,2281,20250312,20250312,75470,2025-03-12,2025,3,11,2025-03,2025-03-12,539635,CEDESNAT,Comissão Especial Destinada A Estudar E Analisar Formas De Prevenção E Auxílio A Desastres E Calamidades Naturais Que Vêm Assolando O Território Nacional,Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/75470,2025-03-12T14:14:00.000Z,2025-03-12T16:03:00.000Z,"Principais Entraves Na Transferência De Recursos Nas Situações De Calamidade.  Tema: Principais Entraves Na Transferência De Recursos Durante As Situações De Emergência E Calamidade. Convidados: Wolnei Wollf - Secretário Nacional De Proteção E Defesa Civil Do Ministério Da Integração E Desenvolvimento Regional; (confirmado) Coronel Pm Henguel Ricardo Pereira - Coordenador Estadual De Proteção E Defesa Civil De São Paulo; (confirmado) Coronel Dias De Castro - Subchefe De Proteção E Defesa Civil Do Estado Do Rio Grande Do Sul; (confirmado) Coronel Scharlyston Martins De Paiva - Coordenador Da Defesa Civil Do Espírito Santo; (confirmado) André Ross Espezim Da Silva - Chefe De Gabinete Da Defesa Civil De  Santa Catarina; (confirmado) Jairo Ernesto De Bastos Kruger - Gerente De Captação De Recursos E Prestação De Contas Da Defesa Civil De Santa Catarina; Coronel Pm Fernando Schunig - Coordenador Estadual De Proteção E Defesa Civil Do Estado Do Paraná; (a Confirmar) Coronel Bm Lauro César Botto Maia - Subsecretário De Estado De Defesa Civil Do Estado Do Rio De Janeiro; (confirmado) Márcia Andrade - Diretora Executiva De Proteção E Defesa Civil Do Estado Da Paraíba; (confirmada) Vinícius Henrique Da Cunha Mariano - Presidente Da Rede Observatório Bpc. (confirmado) (requerimento Nº 2/2025, Do Dep. Gilson Daniel) (requerimento Nº 19/2023, Do Dep. Gilson Daniel)",Audiência Pública E Deliberação,Encerrada (final),Audiência Pública,Encerrado,1,1,1,0,1,0,1,0,1,https://www.youtube.com/watch?v=dL6TGxIKZNs,"Anexo Ii, Plenário 06",,,,,Câmara,1,539635,CEDESNAT,Comissão Especial destinada a estudar e analisar formas de prevenção e auxílio a desastres e calamidades naturais que vêm assolando o Território Nacional,Comissão Especial,CEDESNAT,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,75470,ba097954-315f-424f-8c3d-7a696a933edf,ff0f400b94ba388a3cba3742cf8f8e9d85f53f08c78ef1214c5eac4bc2e2b78a,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
7752,2,20250507,20250507,75493,2025-05-07,2025,5,19,2025-05,2025-05-07,180,PLEN,Plenário,Plenário,https://dadosabertos.camara.leg.br/api/v2/eventos/75493,2025-05-07T08:51:00.000Z,2025-05-07T10:25:00.000Z,Homenagem À Data Nacional Da Criação Do Estado De Israel  Homenagem À Data Nacional Da Criação Do Estado De Israel.,Sessão Não Deliberativa Solene,Encerrada,Sessão,Encerrado,1,1,1,1,0,0,1,0,1,https://www.youtube.com/watch?v=_4M6sD99tdw,Plenário Da Câmara Dos Deputados,,,,,Câmara,1,180,PLEN,Plenário,Plenário Virtual,PLEN,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,75493,ba097954-315f-424f-8c3d-7a696a933edf,31fc3ce403f670083c92d50bbed6467670d2f864db17f9fbe6fc53bba2cd9aee,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
7754,2,20250521,20250521,75495,2025-05-21,2025,5,21,2025-05,2025-05-21,180,PLEN,Plenário,Plenário,https://dadosabertos.camara.leg.br/api/v2/eventos/75495,2025-05-21T09:07:00.000Z,2025-05-21T10:19:00.000Z,Homenagem Ao Dia Nacional Do Assistente Social  Homenagem Ao Dia Nacional Do Assistente Social.,Sessão Não Deliberativa Solene,Encerrada,Sessão,Encerrado,1,1,1,1,0,0,1,0,1,https://www.youtube.com/watch?v=iUASk6GKh20,Plenário Da Câmara Dos Deputados,,,,,Câmara,1,180,PLEN,Plenário,Plenário Virtual,PLEN,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,75495,ba097954-315f-424f-8c3d-7a696a933edf,18b84825a59be0c8dd470af42f0c1c7e92e555d8a94af4e77fd10abebcdea30e,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
7757,2,20250318,20250318,75499,2025-03-18,2025,3,12,2025-03,2025-03-18,180,PLEN,Plenário,Plenário,https://dadosabertos.camara.leg.br/api/v2/eventos/75499,2025-03-18T13:57:00.000Z,2025-03-18T21:47:00.000Z,Sessão Deliberativa Extraordinária Presencial (am Nº 123/2020),Sessão Deliberativa,Encerrada,Sessão,Encerrado,1,1,1,1,0,0,1,0,1,https://www.youtube.com/watch?v=TziX3o7kQYc,Plenário Da Câmara Dos Deputados,,,,,Câmara,1,180,PLEN,Plenário,Plenário Virtual,PLEN,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,75499,ba097954-315f-424f-8c3d-7a696a933edf,786c4fc513e0e79bfd087040791c1b42a5c07aba93752743478e5453a3ca2bb8,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
7760,,20250318,,75502,2025-03-18,2025,3,12,2025-03,,,,,,https://dadosabertos.camara.leg.br/api/v2/eventos/75502,2025-03-18T15:00:00.000Z,,"Lançamento Da Frente Parlamentar Em Defesa Da Enfermagem  A Câmara Dos Deputados Lançará A Nova Frente Parlamentar Da Enfermagem, Um Marco Histórico Para A Categoria, Pois, Pela Primeira Vez, Será Presidida Por Um Enfermeiro. A Iniciativa Reforça A Importância Da Representação Dos Profissionais Da Enfermagem No Congresso Nacional, Promovendo Debates E Ações Voltadas Para A Valorização Da Classe E O Fortalecimento Das Políticas Públicas De Saúde.",Reunião Técnica,Convocada,Reunião,Convocado,1,1,1,0,0,1,0,0,0,,,,,,Salão Nobre,Externo,1,100950,EVENTOS,Eventos,Órgão da Câmara dos Deputados,EVENTOS,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,75502,ba097954-315f-424f-8c3d-7a696a933edf,b198a76ab2ad9d109d08c456b8b41cba9c8025881a085216e69176ac842a7275,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
7761,2230,20250318,20250318,75503,2025-03-18,2025,3,12,2025-03,2025-03-18,539411,CECANCER,"Comissão Especial Destinada A Acompanhar As Ações De Prevenção E Combate Ao Câncer, Ao Acidente Vascular Cerebral (avc) E Às Doenças Do Coração.",Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/75503,2025-03-18T14:49:00.000Z,2025-03-18T16:59:00.000Z,"Implementação Da Política Nacional De Prevenção E Controle Do Câncer - Realidade Das Mulheres. Tempo É Vida.  Audiência Pública Tema: Implementação Da Política Nacional De Prevenção E Controle Do Câncer - Realidade Das Mulheres. Tempo É Vida. Convidados:  Aline Leal Gonçalves Creder Lopes, Assessora Da Coordenação-geral Da Política Nacional De Prevenção E Controle Do Câncer - Cgcan/saes Do Ministério Da Saúde (confirmada); Angélica Nogueira, Presidente Da Sociedade Brasileira De Oncologia Clínica - Sboc (confirmada); Alexandre Ben, Coordenador De Advocacy Da Federação Brasileira De Instituições Filantrópicas De Apoio À Saúde Da Mama - Femama (confirmado); Luciana Holtz, Presidente Do Instituto Oncoguia (confirmada); Herika Rodrigues, Coordenadora De Relações Institucionais Do Instituto Lado A Lado Pela Vida (confirmada); Joana Jeker, Fundadora Da Associação De Mulheres Mastectomizadas De Brasília - Recomeçar  (confirmada); Susana Ramalho, Oncologista Do Hospital Da Mulher Prof. Dr. José Aristodemo Pinotti - Caism/unicamp (a Confirmar); Representante Do Hospital De Amor (a Confirmar). (requerimento 10/2024 - Dep. Weliton Prado)",Audiência Pública,Encerrada,Audiência Pública,Encerrado,1,1,1,0,1,0,1,0,1,https://www.youtube.com/watch?v=xXRgYH6vXtU,"Anexo Ii, Plenário 03",,,,,Câmara,1,539411,CECANCER,"Comissão Especial destinada a acompanhar as ações de prevenção e combate ao câncer, ao acidente vascular cerebral (AVC) e às doenças do coração.",Comissão Especial,CECANCER,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,75503,ba097954-315f-424f-8c3d-7a696a933edf,145df1e3446003bb7998f033fb5acb3c42d48d37d005f9b56bf4f0adc65826dd,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
7763,2,20250401,20250401,75543,2025-04-01,2025,4,14,2025-04,2025-04-01,180,PLEN,Plenário,Plenário,https://dadosabertos.camara.leg.br/api/v2/eventos/75543,2025-04-01T09:16:00.000Z,2025-04-01T10:59:00.000Z,Homenagem Aos 60 Anos Do Banco Central Do Brasil,Sessão Não Deliberativa Solene,Encerrada,Sessão,Encerrado,1,1,1,1,0,0,1,0,1,https://www.youtube.com/watch?v=N8_B_oAs6gU,Plenário Da Câmara Dos Deputados,,,,,Câmara,1,180,PLEN,Plenário,Plenário Virtual,PLEN,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,75543,ba097954-315f-424f-8c3d-7a696a933edf,6675f2bb5ca412aba118c1a62fb7b3e354580ba4dba7d6976fee6b1506463d48,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
7779,11,20250319,20250319,75618,2025-03-19,2025,3,12,2025-03,2025-03-19,2010,CFT,Comissão De Finanças E Tributação,Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/75618,2025-03-19T11:23:00.000Z,2025-03-19T12:41:00.000Z,Reunião De Instalação E Eleição Do Presidente E Vice-presidentes,Reunião De Instalação E Eleição,Encerrada (final),Reunião,Encerrado,1,1,1,0,0,1,1,0,1,https://www.youtube.com/watch?v=dzyy56362r0,"Anexo Ii, Plenário 04",,,,,Câmara,1,2010,CFT,Comissão de Finanças e Tributação,Comissão Permanente,CFT,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,75618,ba097954-315f-424f-8c3d-7a696a933edf,8b0db36e8aeba043b66aee1c942d23f2fc8084737e5d8873d47833c431740f05,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
7785,1798,20250319,20250319,75624,2025-03-19,2025,3,12,2025-03,2025-03-19,537871,CIDOSO,Comissão De Defesa Dos Direitos Da Pessoa Idosa,Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/75624,2025-03-19T14:31:00.000Z,2025-03-19T15:10:00.000Z,Reunião De Instalação E Eleição  Instalação E Eleição Para O Cargo De Presidente.,Reunião De Instalação E Eleição,Encerrada (final),Reunião,Encerrado,1,1,1,0,0,1,1,0,1,https://www.youtube.com/watch?v=1dpUdZSf_gA,"Anexo Ii, Plenário 12",,,,,Câmara,1,537871,CIDOSO,Comissão de Defesa dos Direitos da Pessoa Idosa,Comissão Permanente,CIDOSO,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,75624,ba097954-315f-424f-8c3d-7a696a933edf,515692b748ed2da69c8aab99576652f31751bb1dbf8b72ac16f258b47135c2d2,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
7787,102,20250319,20250319,75626,2025-03-19,2025,3,12,2025-03,2025-03-19,6066,CTUR,Comissão De Turismo,Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/75626,2025-03-19T15:05:00.000Z,2025-03-19T16:10:00.000Z,Instalação E Eleição Do Presidente E Vice-presidentes Da Ctur,Reunião De Instalação E Eleição,Encerrada (final),Reunião,Encerrado,1,1,1,0,0,1,1,0,1,https://www.youtube.com/watch?v=ScbPBRR-bPs,"Anexo Ii, Plenário 05",,,,,Câmara,1,6066,CTUR,Comissão de Turismo,Comissão Permanente,CTUR,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,75626,ba097954-315f-424f-8c3d-7a696a933edf,d8a2db7630be21ddd779b3d192456f3653b0ac50f915a392aa8e5eb78b590530,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
7789,16,20250319,20250319,75628,2025-03-19,2025,3,12,2025-03,2025-03-19,2016,CVT,Comissão De Viação E Transportes,Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/75628,2025-03-19T10:38:00.000Z,2025-03-19T11:46:00.000Z,Instalação Da Comissão E Eleição Para Presidente E Vice-presidentes,Reunião De Instalação E Eleição,Encerrada,Reunião,Encerrado,1,1,1,0,0,1,1,0,0,,"Anexo Ii, Plenário 11",,,,,Câmara,1,2016,CVT,Comissão de Viação e Transportes,Comissão Permanente,CVT,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,75628,ba097954-315f-424f-8c3d-7a696a933edf,0ff376553eacc2cc6bc13d575afca4da0671d7634f5a2d10c069b91cf6aed5cb,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
7790,66,20250319,20250319,75629,2025-03-19,2025,3,12,2025-03,2025-03-19,5503,CSPCCO,Comissão De Segurança Pública E Combate Ao Crime Organizado,Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/75629,2025-03-19T14:33:00.000Z,2025-03-19T16:30:00.000Z,Instalação E Eleição Do Presidente E Vice-presidentes Da Cspcco,Reunião De Instalação E Eleição,Encerrada (final),Reunião,Encerrado,1,1,1,0,0,1,1,0,1,https://www.youtube.com/watch?v=jJ6Bb2N3lVs,"Anexo Ii, Plenário 06",,,,,Câmara,1,5503,CSPCCO,Comissão de Segurança Pública e Combate ao Crime Organizado,Comissão Permanente,CSPCCO,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,75629,ba097954-315f-424f-8c3d-7a696a933edf,d8981ba31f99564ee4db3c43b53716142f722829667a84366dce73d33632cf65,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
7792,6,20250319,20250319,75631,2025-03-19,2025,3,12,2025-03,2025-03-19,2004,CDC,Comissão De Defesa Do Consumidor,Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/75631,2025-03-19T11:39:00.000Z,2025-03-19T12:57:00.000Z,Instalação E Eleição De Presidente E Vices,Reunião De Instalação E Eleição,Encerrada (final),Reunião,Encerrado,1,1,1,0,0,1,1,0,1,https://www.youtube.com/watch?v=jP7eDLPyKd4,"Anexo Ii, Plenário 08",,,,,Câmara,1,2004,CDC,Comissão de Defesa do Consumidor,Comissão Permanente,CDC,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,75631,ba097954-315f-424f-8c3d-7a696a933edf,17418b19367cd18e322f4fc774b078eb6849e38499b6025d6ddb8438fba06db8,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
7794,2223,20250319,20250319,75633,2025-03-19,2025,3,12,2025-03,2025-03-19,539386,CICS,"Comissão De Indústria, Comércio E Serviços",Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/75633,2025-03-19T14:26:00.000Z,2025-03-19T15:22:00.000Z,Reunião De Instação E Eleição,Reunião De Instalação E Eleição,Encerrada (final),Reunião,Encerrado,1,1,1,0,0,1,1,0,0,,"Anexo Ii, Plenário 01",,,,,Câmara,1,539386,CICS,"Comissão de Indústria, Comércio e Serviços",Comissão Permanente,CICS,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,75633,ba097954-315f-424f-8c3d-7a696a933edf,7a1249e6bad30b77ad9f5ce5b3326e2a757005fe9623b4281798b595ddc14a40,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
7801,4,20250326,20250326,75643,2025-03-26,2025,3,13,2025-03,2025-03-26,2002,CCTI,"Comissão De Ciência, Tecnologia E Inovação",Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/75643,2025-03-26T11:31:00.000Z,2025-03-26T12:24:00.000Z,Discussão E Votação De Propostas Legislativas,Reunião Deliberativa,Encerrada (final),Reunião,Encerrado,1,1,1,0,0,1,1,0,1,https://www.youtube.com/watch?v=MmIhpYTp00Y,"Anexo Ii, Plenário 13",,,,,Câmara,1,2002,CCTI,"Comissão de Ciência, Tecnologia e Inovação",Comissão Permanente,CCTI,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,75643,ba097954-315f-424f-8c3d-7a696a933edf,f6b7e0111c168cce8ee2a3093a533a32a3510ea411f3908261a7a17c36c503f2,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
7804,1,20250320,20250320,75646,2025-03-20,2025,3,12,2025-03,2025-03-20,111,CN,Congresso Nacional,Órgão Do Congresso Nacional,https://dadosabertos.camara.leg.br/api/v2/eventos/75646,2025-03-20T15:31:00.000Z,2025-03-20T17:48:00.000Z,Deliberação Do Projeto De Lei Do Congresso Nacional Nº 26 De 2024 (ploa 2025).,Sessão Deliberativa,Encerrada,Sessão,Encerrado,1,1,1,1,0,0,1,0,1,https://www.youtube.com/watch?v=GR75JwpJxx4,Plenário Da Câmara Dos Deputados,,,,,Câmara,1,111,CN,CONGRESSO NACIONAL,Órgão do Congresso Nacional,CN,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,75646,ba097954-315f-424f-8c3d-7a696a933edf,481ee9d361d11b2cda999dd32363f15503990bd4bfce8712ff6c3d452ebfea66,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
7809,,20250320,,75651,2025-03-20,2025,3,12,2025-03,,,,,,https://dadosabertos.camara.leg.br/api/v2/eventos/75651,2025-03-20T09:00:00.000Z,,A Importância Da Aprovação Do Acordo De Escazú,Debate,Convocada,Debate,Convocado,1,1,1,0,0,0,0,0,0,,"Anexo Ii, Plenário 06",,,,,Câmara,1,100950,EVENTOS,Eventos,Órgão da Câmara dos Deputados,EVENTOS,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,75651,ba097954-315f-424f-8c3d-7a696a933edf,a6cbf709508285a16f2de99059fd8a1c902aacccef7fdd8bf384d928db19b5f5,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
7820,66,20250325,20250325,75666,2025-03-25,2025,3,13,2025-03,2025-03-25,5503,CSPCCO,Comissão De Segurança Pública E Combate Ao Crime Organizado,Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/75666,2025-03-25T14:29:00.000Z,2025-03-25T15:58:00.000Z,Discussão E Votação De Propostas Legislativas  A -  Acordo De Procedimentos,Reunião Deliberativa,Encerrada (final),Reunião,Encerrado,1,1,1,0,0,1,1,0,1,https://www.youtube.com/watch?v=pOGcD9okSyY,"Anexo Ii, Plenário 06",,,,,Câmara,1,5503,CSPCCO,Comissão de Segurança Pública e Combate ao Crime Organizado,Comissão Permanente,CSPCCO,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,75666,ba097954-315f-424f-8c3d-7a696a933edf,8492bee7198a0a2c3b176a2097ace6757199fc204f609f242f936076b106795f,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
7821,1414,20250326,,75667,2025-03-26,2025,3,13,2025-03,,536996,CCULT,Comissão De Cultura,Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/75667,2025-03-26T13:30:00.000Z,,Discussão E Votação De Propostas Legislativas  Eleição Dos Vice-presidentes Da Comissão De Cultura.,Reunião Deliberativa,Cancelada,Reunião,Cancelado,1,1,1,0,0,1,0,1,0,,"Anexo Ii, Plenário 10",,,,,Câmara,1,536996,CCULT,Comissão de Cultura,Comissão Permanente,CCULT,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,75667,ba097954-315f-424f-8c3d-7a696a933edf,50e50a9c5c5d177a42345069e89e388a89a9621b52cfa5afe7058d19cd5ccdc6,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
7822,2224,20250326,20250326,75668,2025-03-26,2025,3,13,2025-03,2025-03-26,539387,CPASF,"Comissão De Previdência, Assistência Social, Infância, Adolescência E Família",Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/75668,2025-03-26T14:23:00.000Z,2025-03-26T16:28:00.000Z,Discussão E Votação De Propostas Legislativas,Reunião Deliberativa,Encerrada (final),Reunião,Encerrado,1,1,1,0,0,1,1,0,1,https://www.youtube.com/watch?v=ZEvBZiByhe8,"Anexo Ii, Plenário 07",,,,,Câmara,1,539387,CPASF,"Comissão de Previdência, Assistência Social, Infância, Adolescência e Família",Comissão Permanente,CPASF,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,75668,ba097954-315f-424f-8c3d-7a696a933edf,b5cef16e30525dfb016c600449ff04331cf8b64a6468876a033c04f089949691,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
7834,66,20250325,20250325,75684,2025-03-25,2025,3,13,2025-03,2025-03-25,5503,CSPCCO,Comissão De Segurança Pública E Combate Ao Crime Organizado,Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/75684,2025-03-25T15:59:00.000Z,2025-03-25T16:43:00.000Z,Eleição Do 1º Vice-presidente,Reunião De Eleição,Encerrada (final),Reunião,Encerrado,1,1,1,0,0,1,1,0,1,https://www.youtube.com/watch?v=xAyGoFZghkA,"Anexo Ii, Plenário 06",,,,,Câmara,1,5503,CSPCCO,Comissão de Segurança Pública e Combate ao Crime Organizado,Comissão Permanente,CSPCCO,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,75684,ba097954-315f-424f-8c3d-7a696a933edf,bed4e8329afb5df0fbc3fc133805d0b28a0deef832b879ce924c96338394a17b,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
7836,,20250327,,75686,2025-03-27,2025,3,13,2025-03,,,,,,https://dadosabertos.camara.leg.br/api/v2/eventos/75686,2025-03-27T13:00:00.000Z,,1º Encontro Cidades Verdes Resilientes,Debate,Convocada,Debate,Convocado,1,1,1,0,0,0,0,0,0,,Auditório Nereu Ramos,,,,,Câmara,1,100950,EVENTOS,Eventos,Órgão da Câmara dos Deputados,EVENTOS,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,75686,ba097954-315f-424f-8c3d-7a696a933edf,165f239b3bb8bc583424a5d5c052212d4d5569e4a536f6f03d8920249b230833,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
7837,,20250328,,75687,2025-03-28,2025,3,13,2025-03,,,,,,https://dadosabertos.camara.leg.br/api/v2/eventos/75687,2025-03-28T09:00:00.000Z,,1º Encontro Cidades Verdes Resilientes,Debate,Convocada,Debate,Convocado,1,1,1,0,0,0,0,0,0,,Auditório Nereu Ramos,,,,,Câmara,1,100950,EVENTOS,Eventos,Órgão da Câmara dos Deputados,EVENTOS,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,75687,ba097954-315f-424f-8c3d-7a696a933edf,f630e6f87eb30955ba01f850bb01b1c9ff535822917e878d94b720b408260e6d,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
7838,,20250328,,75688,2025-03-28,2025,3,13,2025-03,,,,,,https://dadosabertos.camara.leg.br/api/v2/eventos/75688,2025-03-28T13:00:00.000Z,,1º Encontro Cidades Verdes Resilientes,Debate,Convocada,Debate,Convocado,1,1,1,0,0,0,0,0,0,,Auditório Nereu Ramos,,,,,Câmara,1,100950,EVENTOS,Eventos,Órgão da Câmara dos Deputados,EVENTOS,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,75688,ba097954-315f-424f-8c3d-7a696a933edf,326fb94a40a3861cca449f99001d19399e397492a1611423a986850cd0c4bb68,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
